year,concourse,test,gender,age,value
2023,mlli,100mt_run,M,18,14.976631378188687
2023,mlli,100mt_run,M,18,16.970270771175294
2023,mlli,100mt_run,M,21,17.75718985184157
2023,mlli,100mt_run,M,18,19.49509633753768
2023,mlli,100mt_run,M,21,20.870793699010996
2023,mlli,100mt_run,M,19,17.121614149913995
2023,mlli,100mt_run,M,20,15.015692819952204
2023,mlli,100mt_run,M,18,13.301930578903036
2023,mlli,100mt_run,M,21,16.901567193515753
2023,mlli,100mt_run,M,21,15.28058835703451
2023,mlli,100mt_run,M,21,15.876964109730473
2023,mlli,100mt_run,M,19,15.581854801410287
2023,mlli,100mt_run,F,20,10.09141512392633
2023,mlli,100mt_run,F,18,9.68800476812785
2023,mlli,100mt_run,F,20,10.225135358741937
2023,mlli,100mt_run,F,21,10.282169414917364
2023,mlli,100mt_run,F,19,9.41468944340385
2023,mlli,100mt_run,F,18,9.609346147941304
2023,mlli,100mt_run,F,18,11.563920201583644
2023,mlli,100mt_run,F,20,11.34187870382821
2023,mlli,100mt_run,F,19,11.491599421247855
2023,mlli,100mt_run,F,19,11.07347803621321
2023,mlli,100mt_run,F,23,11.939698987431415
2023,mlli,100mt_run,F,22,11.888895967714474
2023,mlli,100mt_run,F,18,11.533015348780609
2023,mlli,100mt_run,F,16,12.063620603484017
2023,mlli,100mt_run,F,19,11.733754671126023
2023,mlli,100mt_run,F,18,11.07035376855838
2023,mlli,100mt_run,F,21,11.68437539204125
2023,mlli,100mt_run,F,21,11.0205586995855
2023,mlli,100mt_run,F,18,11.939225150653636
2023,mlli,100mt_run,F,22,11.475037044506873
2023,mlli,100mt_run,F,22,11.40756881822737
2023,mlli,100mt_run,F,19,11.15953522779803
2023,mlli,100mt_run,F,19,12.111270669337015
2023,mlli,100mt_run,F,19,11.422735258965599
2023,mlli,100mt_run,F,19,11.285836088918446
2023,mlli,100mt_run,F,21,13.14786644951177
2023,mlli,100mt_run,F,18,14.032309185553348
2023,mlli,100mt_run,F,16,13.865444064364079
2023,mlli,100mt_run,F,18,13.912732611595988
2023,mlli,100mt_run,F,21,13.930821003007882
2023,mlli,100mt_run,F,19,15.641647600870462
2023,mlli,100mt_run,F,19,13.093584983615385
2023,mlli,100mt_run,F,23,12.987757270928462
2023,mlli,100mt_run,F,18,12.686227271752122
2023,mlli,100mt_run,F,19,14.115979422575496
2023,mlli,100mt_run,F,16,14.628972292720892
2023,mlli,100mt_run,F,19,13.386052542345125
2023,mlli,100mt_run,F,19,12.659843523037472
2023,mlli,100mt_run,F,19,12.67551878430876
2023,mlli,100mt_run,F,17,14.150592787824701
2023,mlli,100mt_run,F,19,14.243254171203443
2023,mlli,100mt_run,F,18,14.043154268305194
2023,mlli,100mt_run,F,19,12.834490292711306
2023,mlli,100mt_run,F,19,13.73216132306672
2023,mlli,100mt_run,F,19,13.616685809140728
2023,mlli,100mt_run,F,19,13.718688596729013
2023,mlli,100mt_run,F,20,14.37142877794819
2023,mlli,100mt_run,F,21,13.723595548774682
2023,mlli,100mt_run,F,19,14.178913563071895
2023,mlli,100mt_run,F,19,13.567579069488891
2023,mlli,100mt_run,F,20,13.789119398689984
2023,mlli,100mt_run,F,21,14.13128822583854
2023,mlli,100mt_run,F,19,12.042844180144334
2023,mlli,100mt_run,F,19,13.180328783642699
2023,mlli,100mt_run,F,20,13.029627345707205
2023,mlli,100mt_run,F,18,12.861122151756659
2023,mlli,100mt_run,F,20,13.224857748773315
2023,mlli,100mt_run,F,21,14.994941311234395
2023,mlli,100mt_run,F,19,12.634168884306757
2023,mlli,100mt_run,F,22,14.468278354591481
2023,mlli,100mt_run,F,19,11.817130228384196
2023,mlli,100mt_run,F,18,13.165114970014224
2023,mlli,100mt_run,F,21,13.662753065105006
2023,mlli,100mt_run,F,19,14.086222331359279
2023,mlli,100mt_run,F,18,14.211226579792855
2023,mlli,100mt_run,F,20,14.293347235199926
2023,mlli,100mt_run,F,21,13.151274927751562
2023,mlli,100mt_run,F,22,13.037648207335433
2023,mlli,100mt_run,F,19,14.357975881257154
2023,mlli,100mt_run,F,22,13.308695675118384
2023,mlli,100mt_run,F,20,12.224313676662078
2023,mlli,100mt_run,F,22,12.36671278599652
2023,mlli,100mt_run,F,18,12.580547713998389
2023,mlli,100mt_run,F,19,13.997160744053764
2023,mlli,100mt_run,F,19,13.642425736070566
2023,mlli,100mt_run,F,17,14.190485354067768
2023,mlli,100mt_run,F,18,13.072747353663466
2023,mlli,100mt_run,F,21,13.658539691076713
2023,mlli,100mt_run,F,18,14.125590393967336
2023,mlli,100mt_run,F,18,13.190653460279762
2023,mlli,100mt_run,F,18,13.956775237557412
2023,mlli,100mt_run,F,20,12.83807405893335
2023,mlli,100mt_run,F,18,13.136946153434929
2023,mlli,100mt_run,F,20,13.118262106001671
2023,mlli,100mt_run,F,19,12.30416035441096
2023,mlli,100mt_run,F,20,13.986972480785582
2023,mlli,100mt_run,F,19,13.030597659797277
2023,mlli,100mt_run,F,17,13.512494118727687
2023,mlli,100mt_run,F,21,13.98074665890591
2023,mlli,100mt_run,F,18,13.946531176029945
2023,mlli,100mt_run,F,19,14.165385108972787
2023,mlli,100mt_run,F,18,13.401514515490577
2023,mlli,100mt_run,F,17,13.076701687955847
2023,mlli,100mt_run,F,21,13.4202817890936
2023,mlli,100mt_run,F,21,11.81266556604197
2023,mlli,100mt_run,F,19,12.052887527576912
2023,mlli,100mt_run,F,20,12.177300387645598
2023,mlli,100mt_run,F,21,12.502753172398519
2023,mlli,100mt_run,F,21,13.899774226723437
2023,mlli,100mt_run,F,20,12.594520944639939
2023,mlli,100mt_run,F,20,13.12183744596061
2023,mlli,100mt_run,F,19,18.448842446679098
2023,mlli,100mt_run,F,18,15.965604043407861
2023,mlli,100mt_run,F,19,17.60627335270063
2023,mlli,100mt_run,F,21,15.099573479985185
2023,mlli,100mt_run,F,17,16.191843663198554
2023,mlli,100mt_run,F,20,15.074966917634129
2023,mlli,100mt_run,F,20,15.991450386149156
2023,mlli,100mt_run,F,18,17.760462206186094
2023,mlli,100mt_run,F,19,13.909019365211478
2023,mlli,100mt_run,F,19,17.151635465318787
2023,mlli,100mt_run,F,20,16.85660340349842
2023,mlli,100mt_run,F,20,15.608775066454808
2023,mlli,100mt_run,F,19,14.330913218417319
2023,mlli,100mt_run,F,18,16.608194261570805
2023,mlli,100mt_run,F,18,15.705760936404296
2023,mlli,100mt_run,F,21,16.849014317032054
2023,mlli,100mt_run,F,21,16.532778218285163
2023,mlli,100mt_run,F,19,18.902668336981375
2023,mlli,100mt_run,F,18,16.140966558790463
2023,mlli,100mt_run,F,20,14.964753761067202
2023,mlli,100mt_run,F,21,16.768913452434475
2023,mlli,100mt_run,F,18,16.829995025957647
2023,mlli,100mt_run,F,20,18.538781362860654
2023,mlli,100mt_run,F,18,17.752666868871867
2023,mlli,100mt_run,F,21,17.035306588724264
2023,mlli,1000mt_run,M,18,153.6566049570532
2023,mlli,1000mt_run,M,18,137.52019072511405
2023,mlli,1000mt_run,M,19,159.0054143496775
2023,mlli,1000mt_run,M,19,161.28677659669458
2023,mlli,1000mt_run,M,18,126.58757773615396
2023,mlli,1000mt_run,M,20,134.37384591765218
2023,mlli,1000mt_run,M,19,194.30112725701113
2023,mlli,1000mt_run,M,20,186.30763333781553
2023,mlli,1000mt_run,M,19,191.69757916492281
2023,mlli,1000mt_run,M,18,176.64520930367556
2023,mlli,1000mt_run,M,17,207.82916354753092
2023,mlli,1000mt_run,M,18,206.00025483772106
2023,mlli,1000mt_run,M,19,193.18855255610188
2023,mlli,1000mt_run,M,20,212.29034172542458
2023,mlli,1000mt_run,M,18,200.4151681605368
2023,mlli,1000mt_run,M,21,176.5327356681017
2023,mlli,1000mt_run,M,17,198.63751411348497
2023,mlli,1000mt_run,M,19,174.74011318507803
2023,mlli,1000mt_run,M,22,207.8121054235309
2023,mlli,1000mt_run,M,21,191.10133360224745
2023,mlli,1000mt_run,M,22,188.6724774561853
2023,mlli,1000mt_run,M,20,179.74326820072906
2023,mlli,1000mt_run,M,20,214.00574409613253
2023,mlli,1000mt_run,M,22,189.21846932276156
2023,mlli,1000mt_run,M,18,184.29009920106407
2023,mlli,1000mt_run,M,19,185.66159609121186
2023,mlli,1000mt_run,M,18,295.5508409065607
2023,mlli,1000mt_run,M,20,287.54131508947575
2023,mlli,1000mt_run,M,20,289.81116535660743
2023,mlli,1000mt_run,M,18,290.6794081443784
2023,mlli,1000mt_run,M,21,372.79908484178213
2023,mlli,1000mt_run,M,20,250.49207921353846
2023,mlli,1000mt_run,M,20,245.4123490045662
2023,mlli,1000mt_run,M,19,230.93890904410188
2023,mlli,1000mt_run,M,22,299.5670122836238
2023,mlli,1000mt_run,M,19,324.1906700506028
2023,mlli,1000mt_run,M,20,264.530522032566
2023,mlli,1000mt_run,M,20,229.67248910579866
2023,mlli,1000mt_run,M,19,230.4249016468205
2023,mlli,1000mt_run,M,18,301.2284538155857
2023,mlli,1000mt_run,M,18,305.67620021776526
2023,mlli,1000mt_run,M,20,296.07140487864933
2023,mlli,1000mt_run,M,17,238.05553405014268
2023,mlli,1000mt_run,M,21,281.14374350720254
2023,mlli,1000mt_run,M,19,275.600918838755
2023,mlli,1000mt_run,M,20,280.4970526429926
2023,mlli,1000mt_run,M,20,311.8285813415131
2023,mlli,1000mt_run,M,20,280.73258634118474
2023,mlli,1000mt_run,M,20,302.58785102745094
2023,mlli,1000mt_run,M,18,273.2437953354668
2023,mlli,1000mt_run,M,18,283.8777311371192
2023,mlli,1000mt_run,M,17,300.30183484024997
2023,mlli,1000mt_run,M,22,200.05652064692802
2023,mlli,1000mt_run,M,21,254.65578161484953
2023,mlli,1000mt_run,M,21,247.42211259394583
2023,mlli,1000mt_run,M,19,239.3338632843196
2023,mlli,1000mt_run,M,22,256.79317194111917
2023,mlli,1000mt_run,M,21,341.757182939251
2023,mlli,1000mt_run,M,20,228.44010644672431
2023,mlli,1000mt_run,M,19,316.4773610203911
2023,mlli,1000mt_run,M,21,189.22225096244136
2023,mlli,1000mt_run,M,20,253.9255185606828
2023,mlli,1000mt_run,M,17,277.81214712504027
2023,mlli,1000mt_run,M,20,298.13867190524536
2023,mlli,1000mt_run,M,17,304.13887583005703
2023,mlli,1000mt_run,M,24,308.0806672895964
2023,mlli,1000mt_run,M,20,253.261196532075
2023,mlli,1000mt_run,M,19,247.80711395210076
2023,mlli,1000mt_run,M,21,311.1828423003434
2023,mlli,1000mt_run,M,21,260.8173924056825
2023,mlli,1000mt_run,M,19,208.76705647977974
2023,mlli,1000mt_run,M,21,215.60221372783292
2023,mlli,1000mt_run,M,19,225.86629027192265
2023,mlli,1000mt_run,M,19,293.8637157145807
2023,mlli,1000mt_run,M,21,276.8364353313871
2023,mlli,1000mt_run,M,20,303.14329699525285
2023,mlli,1000mt_run,M,19,249.49187297584635
2023,mlli,1000mt_run,M,19,277.60990517168227
2023,mlli,1000mt_run,M,20,300.0283389104322
2023,mlli,1000mt_run,M,21,255.15136609342855
2023,mlli,1000mt_run,M,20,291.92521140275574
2023,mlli,1000mt_run,M,18,238.22755482880075
2023,mlli,1000mt_run,M,20,252.57341536487655
2023,mlli,1000mt_run,M,19,251.6765810880802
2023,mlli,1000mt_run,M,19,212.5996970117261
2023,mlli,1000mt_run,M,20,293.3746790777079
2023,mlli,1000mt_run,M,19,247.46868767026925
2023,mlli,1000mt_run,M,21,270.599717698929
2023,mlli,1000mt_run,M,20,293.0758396274836
2023,mlli,1000mt_run,M,21,291.4334964494373
2023,mlli,1000mt_run,M,19,301.93848523069374
2023,mlli,1000mt_run,M,22,265.27269674354767
2023,mlli,1000mt_run,M,17,249.68168102188062
2023,mlli,1000mt_run,M,20,266.1735258764928
2023,mlli,1000mt_run,M,22,189.00794717001457
2023,mlli,1000mt_run,M,19,200.5386013236918
2023,mlli,1000mt_run,M,20,206.51041860698868
2023,mlli,1000mt_run,M,21,222.13215227512887
2023,mlli,1000mt_run,M,18,289.18916288272493
2023,mlli,1000mt_run,M,20,226.5370053427171
2023,mlli,1000mt_run,M,21,251.8481974061093
2023,mlli,1000mt_run,M,21,332.36295829373114
2023,mlli,1000mt_run,M,21,252.89932938905156
2023,mlli,1000mt_run,M,16,305.40074728642014
2023,mlli,1000mt_run,M,21,225.1863513595259
2023,mlli,1000mt_run,M,19,260.13899722235374
2023,mlli,1000mt_run,M,21,224.3989413642921
2023,mlli,1000mt_run,M,22,253.726412356773
2023,mlli,1000mt_run,M,19,440.41848824744375
2023,mlli,1000mt_run,M,20,286.36077460845905
2023,mlli,1000mt_run,M,17,416.06541861275144
2023,mlli,1000mt_run,M,18,404.2641361399367
2023,mlli,1000mt_run,M,20,354.35100265819233
2023,mlli,1000mt_run,M,20,303.2365287366927
2023,mlli,1000mt_run,M,20,394.3277704628322
2023,mlli,1000mt_run,M,19,358.23043745617184
2023,mlli,1000mt_run,M,17,403.96057268128226
2023,mlli,1000mt_run,M,22,391.3111287314066
2023,mlli,1000mt_run,M,18,486.1067334792549
2023,mlli,1000mt_run,M,19,375.63866235161856
2023,mlli,1000mt_run,M,19,328.5901504426881
2023,mlli,1000mt_run,M,19,400.75653809737895
2023,mlli,1000mt_run,M,17,403.1998010383059
2023,mlli,1000mt_run,M,20,471.5512545144262
2023,mlli,1000mt_run,M,19,440.1066747548747
2023,mlli,1000mt_run,M,22,411.41226354897054
2023,mlli,1000mt_run,M,20,477.79817347317373
2023,mlli,1000mt_run,M,18,318.67421674062894
2023,mlli,1000mt_run,M,19,351.61490803501516
2023,mlli,1000mt_run,M,19,334.4054435156685
2023,mlli,1000mt_run,M,18,366.6114118106539
2023,mlli,1000mt_run,M,17,307.3988311466215
2023,mlli,1000mt_run,M,20,428.10905680886424
2023,mlli,1000mt_run,M,20,376.6666381740736
2023,mlli,1000mt_run,M,19,301.75162232984053
2023,mlli,1000mt_run,F,21,153.6566049570532
2023,mlli,1000mt_run,F,19,137.52019072511405
2023,mlli,1000mt_run,F,21,159.0054143496775
2023,mlli,1000mt_run,F,19,161.28677659669458
2023,mlli,1000mt_run,F,22,156.88136660423095
2023,mlli,1000mt_run,F,18,168.56076887647828
2023,mlli,1000mt_run,F,21,194.30112725701113
2023,mlli,1000mt_run,F,20,186.30763333781553
2023,mlli,1000mt_run,F,18,191.69757916492281
2023,mlli,1000mt_run,F,19,176.64520930367556
2023,mlli,1000mt_run,F,21,207.82916354753092
2023,mlli,1000mt_run,F,19,206.00025483772106
2023,mlli,1000mt_run,F,18,193.18855255610188
2023,mlli,1000mt_run,F,20,212.29034172542458
2023,mlli,1000mt_run,F,22,200.4151681605368
2023,mlli,1000mt_run,F,20,176.5327356681017
2023,mlli,1000mt_run,F,20,198.63751411348497
2023,mlli,1000mt_run,F,20,174.74011318507803
2023,mlli,1000mt_run,F,20,312.1656144627491
2023,mlli,1000mt_run,F,20,267.6035562726599
2023,mlli,1000mt_run,F,21,261.1266065498275
2023,mlli,1000mt_run,F,21,237.3153818686108
2023,mlli,1000mt_run,F,20,328.6819842563535
2023,mlli,1000mt_run,F,21,262.5825848606975
2023,mlli,1000mt_run,F,18,249.44026453617084
2023,mlli,1000mt_run,F,18,253.09758957656499
2023,mlli,1000mt_run,F,18,295.5508409065607
2023,mlli,1000mt_run,F,19,287.54131508947575
2023,mlli,1000mt_run,F,22,289.81116535660743
2023,mlli,1000mt_run,F,19,290.6794081443784
2023,mlli,1000mt_run,F,23,372.79908484178213
2023,mlli,1000mt_run,F,18,250.49207921353846
2023,mlli,1000mt_run,F,18,245.4123490045662
2023,mlli,1000mt_run,F,21,230.93890904410188
2023,mlli,1000mt_run,F,20,299.5670122836238
2023,mlli,1000mt_run,F,19,324.1906700506028
2023,mlli,1000mt_run,F,20,264.530522032566
2023,mlli,1000mt_run,F,17,229.67248910579866
2023,mlli,1000mt_run,F,21,230.4249016468205
2023,mlli,1000mt_run,F,20,301.2284538155857
2023,mlli,1000mt_run,F,21,305.67620021776526
2023,mlli,1000mt_run,F,19,296.07140487864933
2023,mlli,1000mt_run,F,19,238.05553405014268
2023,mlli,1000mt_run,F,18,281.14374350720254
2023,mlli,1000mt_run,F,18,275.600918838755
2023,mlli,1000mt_run,F,19,280.4970526429926
2023,mlli,1000mt_run,F,19,311.8285813415131
2023,mlli,1000mt_run,F,20,280.73258634118474
2023,mlli,1000mt_run,F,18,302.58785102745094
2023,mlli,1000mt_run,F,17,273.2437953354668
2023,mlli,1000mt_run,F,21,283.8777311371192
2023,mlli,1000mt_run,F,19,300.30183484024997
2023,mlli,1000mt_run,F,20,200.05652064692802
2023,mlli,1000mt_run,F,21,254.65578161484953
2023,mlli,1000mt_run,F,21,247.42211259394583
2023,mlli,1000mt_run,F,16,239.3338632843196
2023,mlli,1000mt_run,F,18,256.79317194111917
2023,mlli,1000mt_run,F,18,341.757182939251
2023,mlli,1000mt_run,F,20,228.44010644672431
2023,mlli,1000mt_run,F,20,316.4773610203911
2023,mlli,1000mt_run,F,22,189.22225096244136
2023,mlli,1000mt_run,F,21,253.9255185606828
2023,mlli,1000mt_run,F,21,277.81214712504027
2023,mlli,1000mt_run,F,21,298.13867190524536
2023,mlli,1000mt_run,F,17,304.13887583005703
2023,mlli,1000mt_run,F,21,308.0806672895964
2023,mlli,1000mt_run,F,19,253.261196532075
2023,mlli,1000mt_run,F,21,247.80711395210076
2023,mlli,1000mt_run,F,21,311.1828423003434
2023,mlli,1000mt_run,F,17,260.8173924056825
2023,mlli,1000mt_run,F,21,208.76705647977974
2023,mlli,1000mt_run,F,19,215.60221372783292
2023,mlli,1000mt_run,F,20,225.86629027192265
2023,mlli,1000mt_run,F,20,293.8637157145807
2023,mlli,1000mt_run,F,20,276.8364353313871
2023,mlli,1000mt_run,F,21,431.4291212440661
2023,mlli,1000mt_run,F,21,364.36484121980794
2023,mlli,1000mt_run,F,20,399.51238146460287
2023,mlli,1000mt_run,F,18,427.5354236380402
2023,mlli,1000mt_run,F,21,371.4392076167857
2023,mlli,1000mt_run,F,20,417.4065142534447
2023,mlli,1000mt_run,F,20,350.28444353600094
2023,mlli,1000mt_run,F,20,368.2167692060957
2023,mlli,1000mt_run,F,17,367.09572636010023
2023,mlli,1000mt_run,F,19,318.2496212646576
2023,mlli,1000mt_run,F,21,419.2183488471349
2023,mlli,1000mt_run,F,22,361.8358595878366
2023,mlli,1000mt_run,F,18,390.74964712366125
2023,mlli,1000mt_run,F,21,418.84479953435454
2023,mlli,1000mt_run,F,20,416.79187056179666
2023,mlli,1000mt_run,F,19,429.92310653836716
2023,mlli,1000mt_run,F,21,384.0908709294346
2023,mlli,1000mt_run,F,18,364.60210127735076
2023,mlli,1000mt_run,F,19,385.21690734561605
2023,mlli,25mt_swim,M,17,11.743773663803545
2023,mlli,25mt_swim,M,20,10.668012715007604
2023,mlli,25mt_swim,M,17,12.100360956645165
2023,mlli,25mt_swim,M,19,12.252451773112972
2023,mlli,25mt_swim,M,17,9.939171849076931
2023,mlli,25mt_swim,M,19,10.458256394510146
2023,mlli,25mt_swim,M,19,11.602272322533828
2023,mlli,25mt_swim,M,20,13.683757407656417
2023,mlli,25mt_swim,M,20,13.98319884249571
2023,mlli,25mt_swim,M,20,13.14695607242642
2023,mlli,25mt_swim,M,20,14.879397974862828
2023,mlli,25mt_swim,M,22,14.777791935428949
2023,mlli,25mt_swim,M,17,14.066030697561215
2023,mlli,25mt_swim,M,20,15.127241206968034
2023,mlli,25mt_swim,M,21,14.467509342252045
2023,mlli,25mt_swim,M,20,13.140707537116763
2023,mlli,25mt_swim,M,22,14.368750784082499
2023,mlli,25mt_swim,M,21,13.041117399171002
2023,mlli,25mt_swim,M,21,14.878450301307273
2023,mlli,25mt_swim,M,21,13.950074089013746
2023,mlli,25mt_swim,M,18,13.81513763645474
2023,mlli,25mt_swim,M,18,13.319070455596059
2023,mlli,25mt_swim,M,21,15.22254133867403
2023,mlli,25mt_swim,M,19,13.845470517931197
2023,mlli,25mt_swim,M,16,13.571672177836893
2023,mlli,25mt_swim,M,20,13.64786644951177
2023,mlli,25mt_swim,M,21,14.532309185553348
2023,mlli,25mt_swim,M,21,14.365444064364079
2023,mlli,25mt_swim,M,18,19.531831528989972
2023,mlli,25mt_swim,M,20,19.577052507519706
2023,mlli,25mt_swim,M,22,23.85411900217615
2023,mlli,25mt_swim,M,22,17.483962459038462
2023,mlli,25mt_swim,M,21,17.219393177321155
2023,mlli,25mt_swim,M,19,16.465568179380305
2023,mlli,25mt_swim,M,19,20.039948556438738
2023,mlli,25mt_swim,M,19,21.32243073180223
2023,mlli,25mt_swim,M,19,18.215131355862813
2023,mlli,25mt_swim,M,20,16.39960880759368
2023,mlli,25mt_swim,M,19,16.438796960771903
2023,mlli,25mt_swim,M,20,20.126481969561752
2023,mlli,25mt_swim,M,17,20.358135428008605
2023,mlli,25mt_swim,M,21,19.857885670762986
2023,mlli,25mt_swim,M,20,16.836225731778264
2023,mlli,25mt_swim,M,18,19.0804033076668
2023,mlli,25mt_swim,M,22,18.79171452285182
2023,mlli,25mt_swim,M,21,19.04672149182253
2023,mlli,25mt_swim,M,18,20.678571944870473
2023,mlli,25mt_swim,M,19,19.058988871936705
2023,mlli,25mt_swim,M,19,20.197283907679736
2023,mlli,25mt_swim,M,21,18.66894767372223
2023,mlli,25mt_swim,M,17,19.22279849672496
2023,mlli,25mt_swim,M,20,20.07822056459635
2023,mlli,25mt_swim,M,18,14.857110450360834
2023,mlli,25mt_swim,M,19,17.700821959106747
2023,mlli,25mt_swim,M,19,17.324068364268012
2023,mlli,25mt_swim,M,19,16.902805379391644
2023,mlli,25mt_swim,M,20,17.81214437193329
2023,mlli,25mt_swim,M,19,22.23735327808599
2023,mlli,25mt_swim,M,19,16.335422210766893
2023,mlli,25mt_swim,M,20,20.9206958864787
2023,mlli,25mt_swim,M,18,14.292825570960488
2023,mlli,25mt_swim,M,20,17.662787425035564
2023,mlli,25mt_swim,M,19,18.906882662762513
2023,mlli,25mt_swim,M,18,19.965555828398195
2023,mlli,25mt_swim,M,19,20.278066449482136
2023,mlli,25mt_swim,M,18,20.483368087999814
2023,mlli,25mt_swim,M,20,17.628187319378906
2023,mlli,25mt_swim,M,18,17.34412051833858
2023,mlli,25mt_swim,M,20,20.644939703142885
2023,mlli,25mt_swim,M,20,18.021739187795962
2023,mlli,25mt_swim,M,21,15.310784191655195
2023,mlli,25mt_swim,M,18,15.666781964991298
2023,mlli,25mt_swim,M,23,16.201369284995973
2023,mlli,25mt_swim,M,20,19.74290186013441
2023,mlli,25mt_swim,M,20,18.856064340176413
2023,mlli,25mt_swim,M,19,20.22621338516942
2023,mlli,25mt_swim,M,17,17.431868384158665
2023,mlli,25mt_swim,M,18,18.896349227691786
2023,mlli,25mt_swim,M,22,20.063975984918343
2023,mlli,25mt_swim,M,20,17.726633650699405
2023,mlli,25mt_swim,M,18,19.64193809389353
2023,mlli,25mt_swim,M,22,16.84518514733337
2023,mlli,25mt_swim,M,19,17.59236538358732
2023,mlli,25mt_swim,M,18,17.54565526500418
2023,mlli,25mt_swim,M,18,15.510400886027401
2023,mlli,25mt_swim,M,19,19.717431201963954
2023,mlli,25mt_swim,M,19,17.32649414949319
2023,mlli,25mt_swim,M,23,18.53123529681922
2023,mlli,25mt_swim,M,19,19.701866647264772
2023,mlli,25mt_swim,M,21,19.61632794007486
2023,mlli,25mt_swim,M,19,20.163462772431966
2023,mlli,25mt_swim,M,19,18.25378628872644
2023,mlli,25mt_swim,M,21,17.441754219889617
2023,mlli,25mt_swim,M,18,18.300704472734
2023,mlli,25mt_swim,M,19,14.281663915104925
2023,mlli,25mt_swim,M,20,14.882218818942281
2023,mlli,25mt_swim,M,19,15.193250969113993
2023,mlli,25mt_swim,M,21,16.006882930996294
2023,mlli,25mt_swim,M,19,19.499435566808593
2023,mlli,25mt_swim,M,16,16.236302361599847
2023,mlli,25mt_swim,M,21,17.554593614901524
2023,mlli,25mt_swim,M,20,21.748070744465164
2023,mlli,25mt_swim,M,21,17.609340072346434
2023,mlli,25mt_swim,M,22,20.343788921167718
2023,mlli,25mt_swim,M,19,16.165955799975308
2023,mlli,25mt_swim,M,21,17.986406105330925
2023,mlli,25mt_swim,M,20,16.124944862723545
2023,mlli,25mt_swim,M,20,17.652417310248595
2023,mlli,25mt_swim,M,16,20.60077034364349
2023,mlli,25mt_swim,M,20,14.181698942019128
2023,mlli,25mt_swim,M,19,19.586059108864642
2023,mlli,25mt_swim,M,17,19.094339005830694
2023,mlli,25mt_swim,M,22,23.217550132909615
2023,mlli,25mt_swim,M,19,20.661826436834637
2023,mlli,25mt_swim,M,16,25.21638852314161
2023,mlli,25mt_swim,M,20,23.411521872808592
2023,mlli,25mt_swim,M,19,25.698028634064112
2023,mlli,25mt_swim,M,17,25.06555643657033
2023,mlli,25mt_swim,M,22,29.805336673962746
2023,mlli,25mt_swim,M,17,24.281933117580927
2023,mlli,25mt_swim,M,20,21.929507522134404
2023,mlli,25mt_swim,M,20,25.537826904868947
2023,mlli,25mt_swim,M,21,25.659990051915294
2023,mlli,25mt_swim,M,23,29.07756272572131
2023,mlli,25mt_swim,M,18,27.505333737743737
2023,mlli,25mt_swim,M,20,26.07061317744853
2023,mlli,25mt_swim,M,20,29.389908673658685
2023,mlli,25mt_swim,M,22,21.433710837031448
2023,mlli,25mt_swim,M,20,23.080745401750757
2023,mlli,25mt_swim,M,19,22.220272175783425
2023,mlli,25mt_swim,M,18,23.830570590532695
2023,mlli,25mt_swim,M,21,20.869941557331074
2023,mlli,25mt_swim,M,20,26.905452840443214
2023,mlli,25mt_swim,M,18,24.33333190870368
2023,mlli,25mt_swim,M,19,20.587581116492025
2023,mlli,25mt_swim,M,21,21.953262756377374
2023,mlli,25mt_swim,M,18,25.940541542350587
2023,mlli,25mt_swim,M,19,27.514379703683144
2023,mlli,25mt_swim,M,18,30.99019267507536
2023,mlli,25mt_swim,M,22,33.74158739802199
2023,mlli,25mt_swim,F,18,11.743773663803545
2023,mlli,25mt_swim,F,20,10.668012715007604
2023,mlli,25mt_swim,F,17,12.100360956645165
2023,mlli,25mt_swim,F,19,12.252451773112972
2023,mlli,25mt_swim,F,21,9.939171849076931
2023,mlli,25mt_swim,F,24,10.458256394510146
2023,mlli,25mt_swim,F,21,14.127840403167285
2023,mlli,25mt_swim,F,18,13.683757407656417
2023,mlli,25mt_swim,F,19,13.98319884249571
2023,mlli,25mt_swim,F,18,13.14695607242642
2023,mlli,25mt_swim,F,18,14.879397974862828
2023,mlli,25mt_swim,F,19,14.777791935428949
2023,mlli,25mt_swim,F,21,14.066030697561215
2023,mlli,25mt_swim,F,22,15.127241206968034
2023,mlli,25mt_swim,F,19,14.467509342252045
2023,mlli,25mt_swim,F,18,13.140707537116763
2023,mlli,25mt_swim,F,19,14.368750784082499
2023,mlli,25mt_swim,F,21,13.041117399171002
2023,mlli,25mt_swim,F,22,14.878450301307273
2023,mlli,25mt_swim,F,18,13.950074089013746
2023,mlli,25mt_swim,F,20,13.81513763645474
2023,mlli,25mt_swim,F,19,13.319070455596059
2023,mlli,25mt_swim,F,19,15.22254133867403
2023,mlli,25mt_swim,F,18,13.845470517931197
2023,mlli,25mt_swim,F,21,13.571672177836893
2023,mlli,25mt_swim,F,21,17.619666123779425
2023,mlli,25mt_swim,F,20,19.830772963883373
2023,mlli,25mt_swim,F,18,19.413610160910196
2023,mlli,25mt_swim,F,17,19.531831528989972
2023,mlli,25mt_swim,F,18,19.577052507519706
2023,mlli,25mt_swim,F,21,23.85411900217615
2023,mlli,25mt_swim,F,19,17.483962459038462
2023,mlli,25mt_swim,F,20,17.219393177321155
2023,mlli,25mt_swim,F,19,16.465568179380305
2023,mlli,25mt_swim,F,18,20.039948556438738
2023,mlli,25mt_swim,F,21,21.32243073180223
